,Country,year,Birth Rate,Business Tax Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,GDP/Capita,Energy Usage/Capita,CO2 Emissions/Capita,Life Expectancy Combined,tsne_2
61,Faeroe Islands,2006.0,0.013307692307692309,2.9146417613337174,6.158554828077006,3.775931154584485,14.731515000781032,14.016857186156553,0.062123076923076906,4.775385576476264,7.542963509297696,0.007832307692307692,0.676923076923077,0.10385843064195854,82.84615384615384,77.6923076923077,0.9230769230769231,0.3117823787863472,0.6293139474755579,0.0589036737380949,15.472803842657708,0.3954615384615385,29.69302196297187,17.344178439367752,10.134980767531673,0.0150254626418142,0.006369228236405734,80.26923076923077,3
62,Fiji,2006.0,0.02292307692307692,2.701126910441043,6.510080865645697,3.6021606269766373,8.562983298765388,14.195841809747474,0.037384615384615384,4.399649633844544,6.381484143781491,0.02007692307692308,0.13076923076923078,0.060290384367984486,71.53846153846153,65.92307692307692,0.4461538461538461,0.3093846153846154,0.6479230769230769,0.04261538461538462,21.621950422971707,0.5026923076923077,30.2619736401831,17.05820881387436,7.899976909808369,0.0006862428640454104,0.0012201093244862287,68.73076923076923,2
63,Finland,2006.0,0.011,2.768329746554388,9.789255504460721,2.8482941679162948,17.225885578268628,15.737731658417543,0.08315384615384615,6.866350449558195,7.178241301469231,0.002923076923076923,0.7230769230769231,0.03594303195524525,82.61538461538461,75.92307692307692,1.169230769230769,0.1719230769230769,0.6656923076923077,0.1623846153846154,26.244079592980757,0.8303076923076922,33.99331836460681,20.11073007862094,10.15891209441831,0.005353655515037419,0.005756650823117406,79.26923076923077,1
64,France,2006.0,0.013,2.9217983065153597,11.197077000955257,2.7661406244099913,22.772715751547846,16.482811443938196,0.11023076923076923,6.981796596306285,6.220807056858104,0.004,0.5307692307692308,0.05347904529127721,84.38461538461539,77.23076923076923,0.7846153846153846,0.18523076923076923,0.6496153846153846,0.16530769230769232,33.396169282200376,0.7736153846153846,40.37632484396107,21.94990461881112,10.05176284234064,0.0035951172424079038,0.004041461169716207,80.8076923076923,1
65,French Polynesia,2006.0,0.018153846153846152,2.770318056361983,6.24094165124592,3.6585561514164477,15.854715324817704,14.268070777500556,0.047284615384615356,5.992364436716851,7.664109827493012,0.0136492307692307,0.27692307692307694,0.0993042393204117,77.0,72.0,0.5384615384615384,0.27015384615384613,0.6744615384615386,0.05546153846153846,18.932743047273018,0.5633076923076923,29.734617525949417,17.72597787543696,9.18439374494206,0.014926434208867597,0.0025726910964315756,74.5,3
66,Gabon,2006.0,0.033,2.7451559040242506,6.9191617916827175,3.7743313013183903,10.59844064513535,14.69561545224477,0.03338461538461539,4.897942861347822,8.423417968614736,0.048692307692307694,0.05384615384615385,0.10197771323179884,61.92307692307692,59.69230769230769,0.7,0.39384615384615385,0.5504615384615386,0.055615384615384615,22.895886920638528,0.8366923076923076,24.47915153825778,17.937648717592907,8.596686260838178,0.001191732312278625,0.0011618671127265627,60.80769230769231,0
67,"Gambia, The",2006.0,0.044,3.521273237464259,5.554985565037891,3.1499237313978052,5.973855522458797,13.652364725130134,0.044461538461538455,2.959731459397499,7.961392343102735,0.05623076923076923,0.05384615384615385,0.13036347933002376,58.23076923076923,55.76923076923077,0.4153846153846154,0.45953846153846156,0.515,0.025461538461538463,23.01887882300807,0.5303076923076924,25.702432124424835,14.860038837195173,6.085989685020897,8.043716103496236e-05,0.00024279671931439213,57.0,0
68,Georgia,2006.0,0.013000000000000001,2.6931649455213833,7.814317269673081,2.5971130901600166,11.649684652958639,14.609217329719646,0.08730769230769231,4.628883010504729,8.100217134280912,0.02107692307692308,0.12307692307692308,0.10933931090947435,76.6923076923077,69.38461538461539,0.46923076923076923,0.18707692307692309,0.6726923076923078,0.1403076923076923,25.762115366443002,0.5262307692307693,29.596771736422166,17.8160488748925,7.341495668932601,0.0006659337846067257,0.0010983503722710008,73.03846153846153,4
69,Germany,2006.0,0.008384615384615384,2.7730482444277365,11.759994996067107,3.234364919781467,23.495958650357167,16.56340203249712,0.109,6.978981161399288,6.892101479178363,0.0038461538461538464,0.6538461538461539,0.07138974400801723,82.0,76.61538461538461,0.976923076923077,0.1423076923076923,0.6664615384615384,0.19115384615384615,34.202990404370304,0.7369230769230769,39.70700487243984,22.54250912384652,10.070173455768977,0.003530172453329366,0.005339472427731538,79.3076923076923,1
70,Ghana,2006.0,0.03330769230769231,2.643397869663442,8.16591184833081,2.747202085369903,13.978914348665507,14.928799496742396,0.054615384615384614,3.555978680859893,7.411340495161507,0.058076923076923075,0.03076923076923077,0.12808186720254341,60.07692307692308,58.15384615384615,0.3384615384615385,0.3995384615384615,0.5667692307692308,0.033538461538461545,30.213206186126374,0.48000000000000004,30.42715160429716,18.48164553133415,6.585594829681933,0.00040079892589070705,0.0003557492399248769,59.11538461538461,0
71,Greece,2006.0,0.009923076923076923,2.8018152716201,10.133187137445834,3.214582007250019,16.7259420675271,15.792752802913034,0.09261538461538461,6.5266733602415945,7.240479133359112,0.004923076923076923,0.30000000000000004,0.058292711787396846,82.15384615384616,77.07692307692308,0.9538461538461539,0.14607692307692305,0.6700769230769231,0.18407692307692305,28.260698079136514,0.7481538461538461,36.93355165533575,19.90083822601805,9.62690940507427,0.0023762383690270933,0.0049924669542298775,79.61538461538461,1
72,Greenland,2006.0,0.01553846153846154,2.942159634200674,5.958705324984897,3.9616359112134334,14.304298225164672,13.919851192276434,0.06360769230769228,4.833925899193812,7.442547683626754,0.02800153846153837,0.5384615384615384,0.10787979142952671,71.92307692307692,67.0,0.7692307692307693,0.3117823787863472,0.6293139474755579,0.0589036737380949,15.76866300399418,0.8325384615384616,29.574814422493294,17.316305509542776,9.778967385083467,0.015025252088378835,0.005527498315013338,69.46153846153847,3
73,Grenada,2006.0,0.019,2.75261395827311,5.132014548120851,2.8310859198285425,5.337167733592065,13.610934475267138,0.06346153846153846,5.3356637223170615,6.313907333073422,0.012461538461538461,0.19230769230769232,0.07546318634026651,74.0,69.15384615384616,0.5923076923076923,0.30053846153846153,0.6240769230769231,0.07507692307692307,16.99202372621798,0.35853846153846153,26.439726730588106,15.047190782478166,8.520201179469655,0.0007368502068965926,0.0019129293034930623,71.57692307692308,2
74,Guam,2006.0,0.019230769230769232,2.696949028213632,5.184931684055977,3.9844048288740668,5.539981333397598,13.506442879802702,0.07242307692307687,4.812657350855636,6.9665834701742515,0.011553076923076878,0.4230769230769231,0.11068061379129569,79.61538461538461,74.38461538461539,0.5153846153846154,0.28907692307692306,0.6454615384615384,0.06553846153846153,17.889549191487763,0.937,28.068574675063495,16.52632892273365,7.8869769186733025,0.0005555051112375968,0.001386547530370053,77.0,2
75,Guatemala,2006.0,0.034076923076923074,2.684086943823278,8.451665144321161,3.4103467342817817,13.836175712637697,15.099718019760315,0.06638461538461539,4.576713922758117,7.80176570505309,0.032692307692307694,0.07692307692307693,0.09413426772499793,73.38461538461539,66.38461538461539,0.6923076923076923,0.427,0.5303076923076924,0.043,28.718160938935423,0.4761538461538461,31.002941115433906,18.533603761759075,7.558422835507287,0.0006271596211604552,0.0008266640214254782,69.88461538461539,4
76,Guinea,2006.0,0.03969230769230769,3.030859049266538,6.60859620944213,3.4650352173295476,15.823005144571512,14.313768530243525,0.05823076923076923,2.962591814547962,8.139157800363511,0.08315384615384615,0.0,0.10988461711540276,53.76923076923077,52.92307692307692,0.1769230769230769,0.4338461538461538,0.5334615384615385,0.032461538461538465,27.95645665416073,0.33269230769230773,19.74483879333818,16.150504490927354,5.82994616236093,0.0018803120940440031,0.00012639936649936536,53.34615384615385,0
77,Guinea-Bissau,2006.0,0.03984615384615385,2.7974162603433452,5.036406934648411,4.877482575458983,5.5525613879604645,13.580715975508895,0.058923076923076925,3.079680627484154,6.954836338150164,0.09407692307692309,0.0,0.09277203919203031,54.0,51.53846153846154,0.2,0.42615384615384616,0.5441538461538462,0.029615384615384616,22.961868780706933,0.4176153846153846,22.118136290017105,15.751279757787398,5.931721407377637,6.216009623601238e-05,0.0001393433654407948,52.76923076923077,2
78,Guyana,2006.0,0.021846153846153845,2.672834004884447,6.803238596164195,3.4103467342817817,8.25857042964261,13.931619043847947,0.05738461538461538,4.302289902655819,7.477953480058168,0.034923076923076925,0.16153846153846155,0.09534278906173492,67.92307692307692,61.76923076923077,0.43076923076923074,0.3666153846153846,0.5961538461538461,0.03746153846153846,21.421516338510486,0.2835384615384615,25.208839687214805,16.503257948019492,7.3537632788864205,0.0006267407592147527,0.0017871946197883654,64.84615384615384,2
79,Haiti,2006.0,0.028384615384615383,2.696742805278386,7.009382536858648,4.7290787673177315,11.320002310572784,14.424361923608416,0.05938461538461538,3.2835789536310545,6.753634482175553,0.06576923076923077,0.06923076923076923,0.1286677032737083,61.76923076923077,58.30769230769231,0.2,0.37753846153846154,0.580076923076923,0.04246153846153847,27.79952388561946,0.45530769230769236,27.269087195510004,17.913699241485773,6.153951809573089,0.0002679116054850218,0.00021026563479489697,60.03846153846154,0
80,Honduras,2006.0,0.028538461538461537,2.735000692182056,8.089623581772207,3.4617191025487206,12.278357581651642,14.736949585715676,0.07953846153846154,4.419843791968812,7.821879909740222,0.025076923076923077,0.08461538461538462,0.1116390394804001,74.3076923076923,69.46153846153847,0.49230769230769234,0.3913076923076923,0.566923076923077,0.04161538461538462,27.02197887268575,0.4916153846153846,29.6134103827079,18.01090282460439,7.20265864556847,0.0005631415910845429,0.0009628003825026003,71.88461538461539,4
81,"Hong Kong SAR, China",2006.0,0.00976923076923077,2.4247352270439597,9.427647894971011,2.208631047565331,14.977619336621085,15.732101830221891,0.06711538461538459,6.377879709081297,5.447933227297918,0.0029830769230769234,0.5769230769230769,0.048781900523250855,85.38461538461539,79.23076923076923,1.4615384615384615,0.14038461538461539,0.7371538461538462,0.12230769230769231,26.95265665475492,1.0,37.69874313269958,21.152467139403075,9.898085848719,0.0018836119904902355,0.003885042949438128,82.3076923076923,1
82,Hungary,2006.0,0.009615384615384616,2.848221694037625,9.712595541647946,3.1920483427563147,16.464090716465712,15.520379236810552,0.07853846153846153,5.8674524424324135,7.702414448232538,0.007230769230769231,0.43076923076923074,0.07251721354436788,77.46153846153847,69.3076923076923,0.9384615384615385,0.15446153846153846,0.6854615384615385,0.16,27.99624531997577,0.6698461538461539,34.82673549553132,19.745100249405755,8.958681159675763,0.0023529524131661833,0.003825607074379238,73.38461538461539,1
83,Iceland,2006.0,0.014538461538461538,2.486893748394239,7.058858855442075,1.7345187743314123,12.41877138233607,14.781891987127382,0.09584615384615384,7.044700553280064,6.313907333073422,0.0023846153846153848,0.8153846153846154,0.09413426772499793,83.3076923076923,79.76923076923077,1.0153846153846156,0.21853846153846154,0.6624615384615384,0.11884615384615384,19.299227659502456,0.9313846153846155,30.115489835277696,18.681208792921186,10.274051836431616,0.009158048357087141,0.004506648196345885,81.53846153846153,1
84,India,2006.0,0.023,2.9372188720818526,12.269949791515494,3.760490636996424,25.322593613146157,16.26672959519582,0.04115384615384616,3.3772331829174074,7.34525088543193,0.05423076923076923,0.03076923076923077,0.07985210618238747,65.84615384615384,62.84615384615385,0.23846153846153845,0.318,0.6341538461538462,0.047846153846153844,43.24829845262536,0.29584615384615387,36.18702662094828,20.694012807268468,6.654382112698362,0.0005048497357808827,0.0012538653600816002,64.34615384615384,4
85,Indonesia,2006.0,0.020692307692307694,2.643610080108423,11.177558322851658,4.346044515765821,21.72147560606945,15.98044408609471,0.026538461538461542,3.645819914378383,8.177018122321286,0.03246153846153846,0.04615384615384616,0.09557593952006173,71.07692307692308,67.07692307692308,0.4230769230769231,0.3000769230769231,0.6510769230769231,0.04892307692307692,37.533125734733886,0.4673076923076923,35.24168008769897,20.430810033353204,7.312889927621921,0.0007809359745142507,0.0014311170420637537,69.07692307692308,4
86,"Iran, Islamic Rep.",2006.0,0.01853846153846154,2.7404473764202697,11.405050203635097,3.015090945464761,21.60486449511221,15.830444652196677,0.057,4.983082261373512,7.806426160918755,0.021,0.1,0.09167811803449305,73.46153846153847,70.3076923076923,0.3384615384615385,0.2675384615384615,0.6837692307692307,0.048692307692307694,33.749304606902996,0.680923076923077,32.330463551577935,20.42881395100234,7.97784176909369,0.00226841388540003,0.004456779024134958,71.88461538461539,4
87,Iraq,2006.0,0.033846153846153845,2.4751431461877726,10.166610321230102,3.6473105969890454,16.815573326946396,15.467033929782225,0.03230769230769231,4.073050124362367,7.637856868082956,0.032461538461538465,0.015384615384615385,0.09281153226807874,72.53846153846153,66.61538461538461,0.3538461538461538,0.4178461538461538,0.5476923076923078,0.03430769230769231,30.92828171524322,0.6883076923076923,30.257039074825023,18.803956051118128,7.799439573863523,0.0010180777076530016,0.0027642200770983936,69.57692307692308,4
88,Ireland,2006.0,0.015615384615384616,2.4589412850809382,9.5100436634918,2.6414628255735977,15.040582727492467,15.718228621717655,0.07915384615384614,6.945821589229186,5.3802180643738735,0.004384615384615384,0.5,0.0274974213130427,81.53846153846153,76.92307692307692,0.9923076923076923,0.21092307692307694,0.676846153846154,0.11223076923076923,25.672218583381554,0.6074615384615385,35.50386693696582,20.4335697024309,10.296564146832127,0.0030111049337197032,0.005435979842500602,79.23076923076923,1
89,Israel,2006.0,0.021461538461538462,2.63428188059901,9.862512095156314,2.8849880894372983,15.931278392336118,15.681872095197413,0.07607692307692307,6.415820216961123,7.130015524417039,0.004384615384615384,0.41538461538461535,0.060014179257495255,82.53846153846153,80.15384615384616,1.1153846153846154,0.27669230769230774,0.6213076923076923,0.10184615384615385,27.031615863211055,0.9157692307692309,34.355224053319176,20.110181545613727,9.718639228735091,0.0026544422895883246,0.0052636927245671965,81.34615384615384,1
90,Italy,2006.0,0.009538461538461539,2.977496501892904,11.32431413751769,2.578722677098078,21.568110350693125,16.42238864757441,0.08692307692307691,6.719767371375271,7.692560222850397,0.0038461538461538464,0.3923076923076923,0.04758610341312801,84.15384615384616,78.46153846153847,1.2615384615384615,0.14107692307692307,0.6623846153846155,0.1964615384615385,33.12833656810167,0.6786153846153847,39.54905247127063,21.66508776092526,9.946785825379083,0.002706367098452284,0.004717990553833638,81.3076923076923,1
91,Jamaica,2006.0,0.016846153846153848,2.7898281169282866,8.350905780362302,2.72784122762231,12.02800168018036,14.734141613834067,0.05007692307692308,4.824971374602097,8.115489799320803,0.017538461538461537,0.16923076923076924,0.1076207126496551,74.6923076923077,69.15384615384616,0.7692307692307693,0.3058461538461538,0.6171538461538462,0.07699999999999999,24.45488709570608,0.5299230769230769,32.51878345880339,17.823885993028547,8.134467920908481,0.0013012262047015118,0.002956504123907094,71.92307692307692,4
92,Japan,2006.0,0.008769230769230769,2.818393454348707,12.069365762942725,3.108136139078132,24.790829498629595,16.714048637497864,0.08592307692307692,6.8699548775421,7.7445388084293185,0.0026923076923076926,0.6538461538461539,0.016659639459948937,85.61538461538461,78.92307692307692,0.8,0.13753846153846155,0.6567692307692308,0.20569230769230767,35.61474362417826,0.8625384615384616,36.70571108406202,21.946012724453404,10.139421547586092,0.003446064611585845,0.005280986000324899,82.26923076923077,1
93,Jordan,2006.0,0.02976923076923077,2.5572529782677225,8.886155460746767,3.3461773219493396,13.226399923466545,14.881084072971369,0.091,4.983539822792102,6.29461918207063,0.019923076923076925,0.16923076923076924,0.06867079583941726,74.3076923076923,71.3076923076923,0.6615384615384615,0.37100000000000005,0.5965384615384616,0.032538461538461544,26.37402569606783,0.8142307692307693,33.15985418427863,18.84186920376581,7.788070962944882,0.001098659715559674,0.0027790370539556293,72.8076923076923,2
94,Kazakhstan,2006.0,0.01946153846153846,2.684376582856341,10.698970764960668,2.989439951744412,18.49839034084261,15.464194379847331,0.039384615384615386,4.870061172930226,7.315838830922692,0.026769230769230767,0.12307692307692308,0.09327153280287759,72.46153846153847,61.84615384615385,0.6846153846153846,0.2540769230769231,0.6753846153846155,0.07076923076923078,29.210486058064447,0.5452307692307693,31.109016104058462,19.074415958164078,8.371766097291797,0.0032466048789957795,0.005953551643110472,67.15384615384616,4
95,Kenya,2006.0,0.038,2.792074491008812,8.345466473488358,3.596518784138389,15.447586045775239,14.992983193789264,0.04469230769230769,3.1395746288763577,8.020618340511085,0.05923076923076923,0.08461538461538462,0.09864081348497993,57.46153846153846,54.92307692307692,0.2769230769230769,0.42953846153846154,0.5436153846153846,0.02692307692307692,31.742664481586832,0.22076923076923077,31.398241356343558,17.49621892055478,6.283396637489829,0.00045022454270567184,0.000264712793208074,56.19230769230769,0
96,Kiribati,2006.0,0.025,2.5766920020643598,3.7640568552659985,3.1426963520284827,2.6183590623369963,12.829461054741232,0.1046923076923077,4.411252788217119,6.071179244441468,0.049923076923076924,0.04615384615384616,0.1287617436933045,69.46153846153847,63.84615384615385,0.038461538461538464,0.3628461538461539,0.6006153846153846,0.03669230769230769,16.74767056496189,0.4359230769230769,19.866610402226335,14.999307529116491,6.932740637171907,0.00010302843101495623,0.0005180530343418654,66.65384615384616,2
97,"Korea, Dem. Rep.",2006.0,0.015461538461538462,2.6531056341148775,9.974659379216668,3.3737234931754196,15.82330964565769,15.354805283820845,0.05251538461538459,4.619644929309875,7.5103980991885555,0.029,0.07769230769230767,0.09801758030030946,71.53846153846153,64.38461538461539,0.007692307692307693,0.24169230769230768,0.6817692307692309,0.07646153846153846,30.452394995173865,0.5988461538461538,32.650944936273575,19.25202900609679,7.706590655381086,0.0008077515719257743,0.002591078432861655,67.96153846153847,4
98,"Korea, Rep.",2006.0,0.009923076923076923,2.589235381555439,11.409673228978063,2.6283929539088806,22.264685264707037,16.211175409898896,0.06038461538461538,6.056964790152512,7.387312440098962,0.004538461538461539,0.7153846153846154,0.0517368771114804,82.23076923076923,75.46153846153847,0.8615384615384615,0.18346153846153845,0.7205384615384615,0.09607692307692309,32.56697508073299,0.8118461538461539,36.550481440814195,21.250832114949297,9.47305798933353,0.003908387694125491,0.005483883332085244,78.84615384615384,1
99,Kosovo,2006.0,0.019692307692307693,2.460220222068594,5.954358268759688,3.7113875048102787,10.951721939350561,14.359917362733155,0.05365384615384612,4.91113422880781,6.558679258093082,0.032285384615384514,0.46923076923076923,0.09235438924357216,71.23076923076923,66.92307692307692,0.5,0.3089529650335513,0.631597489977438,0.05952646806593376,23.38948306307502,0.559,29.07415621171901,17.72295753954922,7.604340342614889,0.0011680413297096145,0.00033108428444582127,69.07692307692308,2
100,Kuwait,2006.0,0.02153846153846154,1.9860378069154188,9.939729854641378,3.3480798823301545,16.502368530854607,15.48176185038908,0.02769230769230769,5.968140122772789,5.758048622832108,0.01,0.34615384615384615,0.05421643293934923,74.76923076923077,72.92307692307692,0.8076923076923077,0.2541538461538462,0.7174615384615385,0.02846153846153846,24.299731830041907,0.982,29.65478391191905,20.40197179416258,10.09815170800811,0.007525453108870872,0.00714167300081823,73.84615384615384,3
101,Kyrgyz Republic,2006.0,0.023076923076923075,2.870676823109079,7.856662327147956,2.754827161048498,11.374318962723539,14.27101034680414,0.060153846153846155,3.478396867583135,6.9165814859997905,0.032846153846153844,0.1076923076923077,0.13001713133467796,72.6923076923077,64.76923076923077,0.4461538461538461,0.3156153846153846,0.6330769230769231,0.05123076923076923,26.216006827760772,0.35307692307692307,28.546655532024868,17.75427183279185,6.331482013291125,0.000491617011037075,0.000980329112303463,68.73076923076923,4
102,Lao PDR,2006.0,0.02876923076923077,2.6122785997433855,6.759473295714217,4.4201547837188055,15.854715324817704,14.356220225815237,0.03823076923076923,3.038968389053325,8.697843031653575,0.06823076923076923,0.03076923076923077,0.12775774999333522,66.23076923076923,63.61538461538461,0.25384615384615383,0.3960769230769231,0.5667692307692308,0.037,26.564653802478713,0.2857692307692308,27.95832684388367,16.697348968328136,6.399811460206716,0.0030294818306438845,0.00024470060494147933,64.92307692307692,0
103,Latvia,2006.0,0.009538461538461539,2.648252668017149,8.078670052591516,2.691866253950093,12.439697015780329,14.926942185214383,0.06407692307692307,5.574726330287534,7.5810989539327265,0.010692307692307694,0.46923076923076923,0.06787176260934073,77.46153846153847,66.76923076923077,0.8,0.15176923076923077,0.6765384615384615,0.17184615384615384,23.99388065988558,0.6784615384615384,30.20505236208105,18.60518558048206,8.815769132591248,0.0018677578163580398,0.0026386642494603024,72.11538461538461,1
104,Lebanon,2006.0,0.014692307692307692,2.6083866285591046,8.799505902976094,3.2808707702245217,12.900401908394105,15.03881005539953,0.08484615384615385,5.541695841254708,6.717823758634027,0.011846153846153847,0.23076923076923078,0.08046963050186315,79.38461538461539,75.46153846153847,0.38461538461538464,0.26346153846153847,0.6587692307692308,0.0776923076923077,25.48535233986559,0.8670000000000001,34.89474736814497,20.031512485078053,8.52457666869921,0.0013227020874668066,0.0033119017767455658,77.42307692307692,4
105,Lesotho,2006.0,0.029,2.4352968084343014,2.4833783590566503,3.932191396522862,3.6992926968574875,13.926211321581834,0.08469230769230769,3.8846561096168752,8.296685981395148,0.08069230769230769,0.0,0.08998848665602618,46.0,45.53846153846154,0.25384615384615383,0.39184615384615384,0.5636153846153846,0.04461538461538461,23.67495115340264,0.22715384615384615,23.821835729539842,17.755066318916437,6.457955930854349,1.2163589390248082e-05,6.012042188587582e-06,45.76923076923077,2
106,Liberia,2006.0,0.039538461538461536,2.711667183454366,6.02447708901145,3.6325294774098116,15.609790881462585,13.696248044002353,0.09953846153846155,3.079680627484154,6.493686268152485,0.08146153846153846,0.0,0.10089520520643364,57.0,55.30769230769231,0.1769230769230769,0.4327692307692308,0.5365384615384616,0.03053846153846154,25.147617259140986,0.4640769230769231,26.505614949873035,16.55556267820094,5.34262434021606,0.004409457956079805,0.00018044407648783135,56.15384615384615,0
107,Libya,2006.0,0.022384615384615385,2.5734689510423925,9.70701955136402,3.359406364958942,15.48724086166539,15.265340687828786,0.03415384615384615,5.031402659734566,9.531427915793811,0.018615384615384614,0.038461538461538464,0.051586127263096304,75.61538461538461,72.0,0.7615384615384616,0.3067692307692308,0.6499230769230769,0.04315384615384615,26.441534096384178,0.7707692307692308,27.528358889654893,19.13454748715827,8.785088933393958,0.002746754982521585,0.005308825566034301,73.8076923076923,4
108,Liechtenstein,2006.0,0.010769230769230769,2.8206977936533,5.851400719054024,3.738691781711967,15.389449974359032,14.316158722939546,0.05053846153846153,4.198260745863472,7.380480601718717,0.007959519230769223,0.6692307692307692,0.10506243270940403,83.46153846153847,78.38461538461539,0.7538461538461539,0.3117823787863472,0.6293139474755579,0.0589036737380949,14.821095500442484,0.147,29.719893535403948,17.357690108364523,11.13602026999053,0.01502546695174067,0.006330262070222738,80.92307692307692,3
109,Lithuania,2006.0,0.010076923076923077,2.778486106163134,8.59441878346431,3.0694895073328436,13.851967155371243,15.071613696236449,0.06469230769230769,5.58103498799491,6.6066612112687535,0.007461538461538462,0.4153846153846154,0.05630003765478963,78.15384615384616,66.53846153846153,1.146153846153846,0.16807692307692307,0.6816153846153846,0.1503846153846154,24.99054578212845,0.6675384615384616,31.051783219390575,18.74762921379228,8.82566709047967,0.0023725666865431656,0.003166650553072375,72.34615384615384,1
110,Luxembourg,2006.0,0.01176923076923077,2.3373733522229965,8.376066241670106,3.045436071439717,12.248286213594717,15.186907049774803,0.07507692307692307,7.3354488329820144,5.00211240681582,0.0026923076923076926,0.676923076923077,0.07871675774010319,82.38461538461539,76.84615384615384,1.2461538461538462,0.18315384615384614,0.675,0.14207692307692307,20.31660139424801,0.8690769230769231,33.952889688249876,19.823917995040844,10.87949440183997,0.006430886903328048,0.006903614947574127,79.61538461538461,1
111,"Macao SAR, China",2006.0,0.008615384615384615,2.506723237100683,6.719418911002838,3.110149087584288,15.854963742279944,14.891990139517608,0.028099999999999962,6.209054533951107,6.743925508859157,0.003807692307692308,0.4076923076923077,0.05342968993246261,81.23076923076923,76.61538461538461,1.4076923076923078,0.16676923076923078,0.7600769230769231,0.07315384615384615,20.366633608748,1.0,37.372912394766416,18.785476074375943,10.07514634482512,0.014024501817157422,0.0024518472310209338,78.92307692307692,3
112,"Macedonia, FYR",2006.0,0.01146153846153846,2.2382929156568867,8.445883985351312,3.1156603965210214,11.54702483410722,14.538876604820468,0.07861538461538461,4.939764781791842,6.612569757077201,0.011153846153846153,0.33076923076923076,0.08584224960041799,76.6923076923077,71.92307692307692,0.6384615384615385,0.19369230769230766,0.6946153846153845,0.11161538461538462,23.85153395971561,0.5751538461538461,27.307596000582205,17.107768511816683,7.87149646207257,0.0013037448425065141,0.003812812472829448,74.3076923076923,2
113,Madagascar,2006.0,0.03746153846153846,2.7338856537424685,6.916518319812979,3.2808707702245217,15.854715324817704,14.52463419730543,0.04715384615384615,2.676484940485105,7.607108247447676,0.053538461538461535,0.0,0.14281273685318358,62.92307692307692,60.15384615384615,0.14615384615384616,0.444,0.5269230769230769,0.029,29.772147890302403,0.29707692307692307,29.119686644805086,17.141461695787473,5.7263139026649545,0.0010372343016574592,9.506328693607232e-05,61.53846153846154,0
114,Malawi,2006.0,0.04230769230769231,2.5757027772163394,6.439154994237191,3.4927074646803424,15.854715324817704,14.272000857861563,0.0743846153846154,2.8332267394309207,7.569716665972045,0.0706923076923077,0.0,0.1419175615775348,50.15384615384615,50.07692307692308,0.0923076923076923,0.4593076923076923,0.5098461538461538,0.030461538461538464,28.80113711223555,0.1516153846153846,24.899630071804054,16.813050829576916,5.42522424267615,0.0014372181310469843,7.612808686448499e-05,50.11538461538461,0
115,Malaysia,2006.0,0.019230769230769232,2.6185023317304803,10.640054053005237,3.1523193315939024,18.764927190690962,15.691382658705393,0.03576923076923077,4.901007301162492,6.615516759752281,0.007307692307692308,0.4846153846153846,0.04950304888676596,76.15384615384616,71.6923076923077,0.7923076923076924,0.29846153846153844,0.6571538461538462,0.044538461538461534,30.73756650306122,0.674,36.97506928565178,20.407574539322223,8.512879990419203,0.0022122153277941226,0.004412179172636771,73.92307692307692,4
116,Maldives,2006.0,0.022076923076923074,1.9760335539204006,6.2656621480391355,2.315136089260053,7.273175218303364,13.911888426098434,0.06723076923076923,5.125017193312324,7.274690974510281,0.019153846153846153,0.16153846153846155,0.08489431496466801,75.46153846153847,73.23076923076923,0.8461538461538461,0.3402307692307692,0.6136923076923076,0.04576923076923077,19.305184803757033,0.3503076923076923,31.292175208782325,17.304103025874433,8.171232097092547,0.0008726207696858816,0.0022791594930083197,74.34615384615384,2
117,Mali,2006.0,0.04792307692307692,2.8126814945810255,5.943052475774816,3.1805541395003694,15.854715324817704,14.512925487396084,0.06492307692307693,3.289391444899861,7.391177637444743,0.09538461538461539,0.0,0.10099106611784998,51.69230769230769,52.15384615384615,0.25384615384615383,0.46453846153846157,0.5045384615384616,0.03084615384615385,28.57911692306314,0.32892307692307693,27.697421566911338,17.397169360466187,6.083336091236894,0.0015520272510188106,4.689149799294748e-05,51.92307692307692,0
118,Malta,2006.0,0.009923076923076923,2.7039018517518,7.202670406052625,3.4732688763302653,9.156713267196015,14.519592065628387,0.08284615384615385,6.229581296337794,6.3025352895770546,0.006,0.43076923076923074,0.04679875804906229,81.84615384615384,77.38461538461539,0.8384615384615385,0.17292307692307693,0.6941538461538461,0.1326923076923077,19.944622102063708,0.938,31.25656615626563,17.94548142049235,9.358801626094394,0.001887211031376867,0.004182376391990039,79.61538461538461,1
119,Marshall Islands,2006.0,0.035,2.920878348676856,4.319101274295669,2.7433642867910226,4.032814432546165,12.927691504171975,0.18038461538461537,5.485521936560841,6.172339639407657,0.032538461538461544,0.03076923076923077,0.12552225369278266,68.0,63.0,0.0,0.3117823787863472,0.6293139474755579,0.0589036737380949,15.607432220971136,0.7017692307692307,20.3898530201074,12.099722263866466,7.686137482478483,0.0005717753254871884,0.0015675250528961269,65.5,2
